employee_id,client_id,first_name,last_name,personal_number,bank_account,bank_account_format,cost_centre,contract_type,pay_basis,monthly_salary,hourly_rate,started_on,ended_on,is_active,record_updated_on
E003-00028,CL-003,Dominik,Pokorný,890815/3100,CZ0920100000003920336019,IBAN,DOP-PLZ-01,HPP,hourly,,185,2021-03-06,,True,2026-05-05
E003-00029,CL-003,Antonín,Beneš,831222/6982,CZ3755000000002223536464,IBAN,DOP-PLZ-01,HPP,hourly,,220,2011-11-08,,True,2025-12-12
E003-00030,CL-003,Ladislav,Peterka,881015/1437,CZ8630300000009068628746,IBAN,DOP-PLZ-01,HPP,hourly,,285,2012-08-30,,True,2026-06-06
E003-00031,CL-003,Ladislav,Pokorný,850715/6366,CZ2120100000007145491713,IBAN,DOP-PLZ-01,HPP,hourly,,225,2022-10-02,,True,2026-05-14
E003-00032,CL-003,Jiří,Soukup,970614/1458,CZ0230300000006912016745,IBAN,DOP-PLZ-01,HPP part-time,hourly,,190,2022-03-06,,True,2026-08-09
E003-00033,CL-003,Jaroslav,Musil,931205/2887,CZ3027004863792842202792,IBAN,DOP-PLZ-01,DPČ,hourly,,220,2018-06-24,,True,2026-07-08
E003-00034,CL-003,Lukáš,Vaníček,621214/6900,CZ6830300000002974113541,IBAN,DOP-PLZ-01,HPP,hourly,,210,2018-04-13,,True,2026-01-06
E003-00035,CL-003,Lenka,Brožová,715121/9186,CZ8008000000008335484556,IBAN,DOP-PLZ-01,HPP,hourly,,300,2015-05-15,,True,2026-04-16
E003-00036,CL-003,Blanka,Vlková,885105/6795,CZ5355000000004946511446,IBAN,DOP-PLZ-01,HPP,hourly,,180,2017-10-05,,True,2026-02-22
E003-00037,CL-003,Martin,Černý,950715/6996,CZ0427001118152471376600,IBAN,DOP-PLZ-01,DPP,hourly,,310,2012-02-07,,True,2025-11-18
E003-00038,CL-003,Jan,Ševčík,890302/1105,CZ8830301682052427078913,IBAN,DOP-PLZ-01,HPP,hourly,,195,2022-09-30,,True,2026-03-03
E003-00039,CL-003,Rostislav,Navrátil,730917/9951,CZ9062100000007689150781,IBAN,DOP-PLZ-01,HPP,hourly,,180,2017-04-25,,True,2026-06-03
E003-00040,CL-003,Václav,Ryšavý,950912/2935,CZ0303003142069561945888,IBAN,DOP-PLZ-01,HPP,hourly,,265,2012-07-23,,True,2026-05-17
E003-00041,CL-003,Helena,Procházková,655515/2116,CZ1227000000001938741004,IBAN,DOP-PLZ-01,HPP part-time,hourly,,250,2023-09-20,,True,2025-12-13
E003-00042,CL-003,Martina,Kučerová,676120/9712,CZ4303000000006899685265,IBAN,DOP-PLZ-01,HPP part-time,hourly,,300,2023-09-29,,True,2026-04-04
E003-00043,CL-003,Tomáš,Říha,780304/5529,CZ2227000000004075530835,IBAN,DOP-PLZ-01,HPP,hourly,,210,2016-09-13,,True,2026-06-16
E003-00044,CL-003,Tomáš,Vlk,051102/9500,CZ9262100000002013354631,IBAN,DOP-PLZ-01,HPP,hourly,,215,2014-08-31,,True,2026-05-23
E003-00045,CL-003,Martina,Kolářová,035423/7746,CZ1508000000003117408653,IBAN,DOP-PLZ-01,HPP,hourly,,230,2022-01-11,,True,2026-06-19
E003-00046,CL-003,Lenka,Růžičková,845125/7547,CZ0755009031866327700745,IBAN,DOP-PLZ-01,HPP,hourly,,190,2024-02-11,,True,2026-03-30
E003-00047,CL-003,Ludmila,Pokorná,835626/6084,CZ4362101318680212490205,IBAN,DOP-PLZ-01,HPP,hourly,,200,2014-02-15,,True,2025-12-10
E003-00048,CL-003,Zdeněk,Ryba,980904/7026,CZ1655000000001131727055,IBAN,DOP-PLZ-01,HPP,hourly,,175,2014-01-01,,True,2026-04-29
E003-00049,CL-003,Martin,Černý,980727/3367,CZ4308009275907853243573,IBAN,DOP-PLZ-01,HPP,hourly,,250,2014-05-13,,True,2026-04-23
E003-00050,CL-003,Filip,Čermák,640213/5131,CZ7555000000003397066224,IBAN,DOP-PLZ-01,HPP,hourly,,240,2020-09-08,,True,2026-07-09
E003-00051,CL-003,Pavel,Štěpánek,931102/6617,CZ2430300000001174823212,IBAN,DOP-PLZ-01,HPP,hourly,,280,2014-11-21,,True,2026-05-26
E003-00052,CL-003,Klára,Vaněková,995728/7739,CZ7820100000002374676831,IBAN,DOP-PLZ-01,HPP,hourly,,190,2024-07-24,,True,2026-01-07
E003-00053,CL-003,Miroslav,Bílek,020624/3381,CZ0262100000007220066185,IBAN,DOP-PLZ-01,HPP part-time,hourly,,240,2023-01-05,,True,2026-07-05
E003-00054,CL-003,Michal,Kovář,820915/7328,CZ1027000000003680448014,IBAN,DOP-PLZ-01,HPP,hourly,,270,2018-04-09,,True,2026-06-02
E003-00055,CL-003,Pavel,Rezek,791026/5153,CZ7103000000003838606776,IBAN,DOP-PLZ-01,HPP,hourly,,290,2012-03-23,,True,2026-07-27
E003-00056,CL-003,Matěj,Zavadil,770516/1219,CZ6630300000007435313909,IBAN,DOP-PLZ-01,HPP,hourly,,220,2025-05-07,,True,2026-04-19
E003-00057,CL-003,Michal,Polák,630818/1832,CZ8627006095919770950573,IBAN,DOP-PLZ-01,HPP,hourly,,200,2025-05-29,,True,2026-06-12
E003-00058,CL-003,Martin,Dostál,820102/2753,CZ8227000000004572199146,IBAN,DOP-PLZ-01,HPP,hourly,,260,2022-08-31,,True,2026-02-19
E003-00059,CL-003,Markéta,Nováková,796021/6862,CZ8801000000002786542902,IBAN,DOP-PLZ-01,DPP,hourly,,220,2016-12-15,,True,2026-03-15
E003-00060,CL-003,Simona,Dvořáková,675316/9046,CZ3355006393042656879052,IBAN,DOP-PLZ-01,HPP,hourly,,290,2017-02-08,,True,2026-07-05
E003-00061,CL-003,Dominik,Doležal,860913/7582,CZ1355000000001447944490,IBAN,DOP-PLZ-01,HPP,hourly,,255,2016-11-08,,True,2025-12-09
E003-00062,CL-003,Ladislav,Čermák,940528/7195,CZ3027000000009889503305,IBAN,DOP-PLZ-01,HPP part-time,hourly,,215,2020-10-16,,True,2026-04-01
E003-00063,CL-003,Jan,Veselý,621202/7963,CZ2308000214188082817615,IBAN,DOP-PLZ-01,DPP,hourly,,205,2020-03-07,,True,2026-07-07
E003-00064,CL-003,Zdeňka,Hájková,036127/3416,CZ3955004102553729864442,IBAN,DOP-PLZ-01,HPP,hourly,,295,2019-11-04,,True,2026-05-15
E003-00065,CL-003,Miroslav,Krejčí,890824/1676,CZ5003000000001559119570,IBAN,DOP-PLZ-01,DPČ,hourly,,210,2013-09-26,,True,2025-12-20
E003-00066,CL-003,Adam,Doubek,990110/2362,CZ4130300000005495237923,IBAN,DOP-PLZ-01,HPP,hourly,,235,2022-07-08,,True,2025-11-22
E003-00067,CL-003,Jana,Zemanová,716127/4320,CZ6027000000005465623280,IBAN,DOP-PLZ-02,HPP,hourly,,225,2019-08-19,,True,2025-12-31
E003-00068,CL-003,Marek,Pešek,911105/6950,CZ4608007276636598314172,IBAN,DOP-PLZ-02,HPP part-time,hourly,,160,2023-11-01,,True,2026-06-30
E003-00069,CL-003,Josef,Pokorný,800602/2544,CZ8606004327876399837660,IBAN,DOP-PLZ-02,HPP,hourly,,175,2022-09-16,,True,2026-07-04
E003-00070,CL-003,Kateřina,Svobodová,815223/8374,CZ1520100000009581778256,IBAN,DOP-PLZ-02,DPČ,hourly,,325,2022-10-31,,True,2025-11-26
E003-00071,CL-003,Marie,Veselá,855308/2027,CZ5608000000002708122720,IBAN,DOP-PLZ-02,HPP,hourly,,220,2022-11-14,,True,2026-04-23
E003-00072,CL-003,David,Šindelář,030721/6463,CZ5620100000003137779622,IBAN,DOP-PLZ-02,HPP,hourly,,170,2024-07-23,,True,2025-12-11
E003-00073,CL-003,Ivana,Kroupová,885917/6518,CZ7855000000009043675663,IBAN,DOP-PLZ-02,HPP part-time,hourly,,300,2025-10-30,,True,2026-06-18
E003-00074,CL-003,Jiří,Mrázek,620818/7675,CZ0730300000006765634537,IBAN,DOP-PLZ-02,HPP,hourly,,225,2017-12-09,,True,2025-12-05
E003-00075,CL-003,Patrik,Sýkora,810107/8102,CZ8627001022421929896859,IBAN,DOP-PLZ-02,HPP,hourly,,275,2021-05-07,,True,2025-11-14
E003-00076,CL-003,Petr,Kratochvíl,680618/3711,CZ2862100000007421820576,IBAN,DOP-PLZ-02,HPP,hourly,,255,2015-05-15,,True,2026-06-02
E003-00077,CL-003,Miroslav,Kučera,961115/3967,CZ6906003907463457364132,IBAN,DOP-PLZ-02,HPP,hourly,,185,2021-03-15,,True,2025-11-20
E003-00078,CL-003,Antonín,Dostál,970609/4750,CZ0462100000009534301946,IBAN,DOP-PLZ-02,HPP,hourly,,270,2023-06-02,,True,2026-03-17
E003-00079,CL-003,Zuzana,Kohoutová,625706/6317,CZ8501000000004753703538,IBAN,DOP-PLZ-02,HPP,hourly,,160,2019-11-18,,True,2026-01-09
E003-00080,CL-003,Jana,Sýkorová,905823/6974,CZ8062100000005024099241,IBAN,DOP-PLZ-02,HPP,hourly,,160,2023-04-30,,True,2026-05-13
E003-00081,CL-003,Lenka,Zemanová,775825/4424,CZ9420100000004020675557,IBAN,DOP-PLZ-02,HPP,hourly,,295,2014-11-08,,True,2025-12-22
E003-00082,CL-003,Miroslav,Marek,711005/8298,CZ1001000000001018783326,IBAN,DOP-PLZ-02,HPP,hourly,,285,2019-01-18,,True,2026-06-23
E003-00083,CL-003,Jiří,Urban,770802/4275,CZ9862100000007575250133,IBAN,DOP-PLZ-02,HPP,hourly,,290,2022-08-16,,True,2026-07-22
E003-00084,CL-003,Miroslav,Malý,890708/6555,CZ5308000000008696936821,IBAN,DOP-PLZ-02,HPP,hourly,,180,2019-10-19,,True,2026-05-21
E003-00085,CL-003,Daniel,Dvořák,750223/3010,CZ2127000000006869721389,IBAN,DOP-PLZ-02,DPP,hourly,,170,2019-09-29,,True,2026-06-29
E003-00086,CL-003,Patrik,Beneš,820509/6976,CZ1230300000003216309290,IBAN,DOP-PLZ-02,HPP,hourly,,280,2024-05-08,,True,2026-05-03
E003-00087,CL-003,Šárka,Kroupová,785305/9286,CZ7862100000008382184860,IBAN,DOP-PLZ-02,HPP,hourly,,180,2018-10-11,,True,2026-05-28
E003-00088,CL-003,Ivana,Soukupová,016009/5913,CZ7006000000006463301591,IBAN,DOP-PLZ-02,DPČ,hourly,,210,2021-05-11,,True,2026-06-16
E003-00089,CL-003,Eva,Svobodová,955423/2018,CZ5620103551851542896082,IBAN,DOP-PLZ-02,HPP,hourly,,195,2022-04-01,,True,2026-06-28
E003-00090,CL-003,Jan,Blažek,790301/2576,CZ1801000000001889294162,IBAN,DOP-PLZ-02,HPP,hourly,,160,2020-02-14,,True,2026-03-01
E003-00091,CL-003,Vladimír,Čermák,820611/2493,CZ4227000000001070685330,IBAN,DOP-PLZ-02,DPČ,hourly,,205,2024-10-02,,True,2026-04-03
E003-00092,CL-003,Jiří,Pospíšil,750121/1321,CZ3927000000007917249964,IBAN,DOP-PLZ-02,DPP,hourly,,235,2015-07-05,,True,2026-01-01
E003-00093,CL-003,Lukáš,Fiala,930110/3180,CZ4662100000005639468823,IBAN,DOP-PLZ-02,HPP,hourly,,315,2023-05-28,,True,2026-01-23
E003-00094,CL-003,Alena,Marešová,065405/7477,CZ9555003846752392579225,IBAN,DOP-PLZ-02,HPP,hourly,,310,2020-07-09,,True,2026-02-10
E003-00095,CL-003,Daniel,Vlček,930708/2313,CZ9630300000001915001368,IBAN,DOP-PLZ-02,HPP,hourly,,205,2020-01-10,,True,2026-03-24
E003-00096,CL-003,Alena,Vlková,995826/2907,CZ3920100000000941932340,IBAN,DOP-PLZ-02,HPP part-time,hourly,,205,2025-04-19,,True,2026-02-11
E003-00097,CL-003,Miroslav,Marek,860122/6068,CZ5806000000002758512228,IBAN,DOP-PLZ-02,HPP,hourly,,180,2019-06-21,,True,2026-05-14
E003-00098,CL-003,Zdeněk,Hlaváček,961103/2300,CZ3308000000008902822591,IBAN,DOP-PLZ-02,HPP,hourly,,295,2012-09-06,,True,2026-06-28
E003-00099,CL-003,Matěj,Musil,851103/7605,CZ3827003248013213567427,IBAN,DOP-PLZ-02,HPP,hourly,,305,2019-08-19,,True,2025-11-29
E003-00100,CL-003,Marie,Kovářová,005818/9857,CZ6603000000001036219151,IBAN,DOP-PLZ-02,HPP,hourly,,210,2025-05-30,,True,2026-04-04
E003-00101,CL-003,Michal,Kratochvíl,850622/2817,CZ6830300000007615945624,IBAN,DOP-PLZ-02,HPP part-time,hourly,,175,2023-11-03,,True,2026-06-20
E003-00102,CL-003,Šárka,Vlková,875511/9548,CZ1327000000005086951646,IBAN,DOP-PLZ-02,HPP,hourly,,285,2025-07-24,,True,2026-08-02
E003-00103,CL-003,Zdeněk,Blažek,650608/2961,CZ6001000395575282656492,IBAN,DOP-PLZ-02,HPP,hourly,,270,2020-01-23,,True,2026-02-09
E003-00104,CL-003,Marek,Němec,050609/3262,CZ7008000000003748914329,IBAN,DOP-PLZ-02,HPP,hourly,,245,2021-02-25,,True,2026-07-22
E003-00105,CL-003,Kateřina,Hájková,875128/2233,CZ8020100000004786171776,IBAN,DOP-NYR-01,HPP,hourly,,315,2019-12-15,,True,2026-03-26
E003-00106,CL-003,Zdeněk,Konečný,920612/7034,CZ6555000287683388709438,IBAN,DOP-NYR-01,HPP part-time,hourly,,280,2021-04-17,,True,2026-03-18
E003-00107,CL-003,Miroslav,Procházka,770919/6260,CZ1203000000005848682578,IBAN,DOP-NYR-01,HPP,hourly,,185,2022-04-05,,True,2025-11-28
E003-00108,CL-003,David,Čermák,050705/1568,CZ4562100000001913700102,IBAN,DOP-NYR-01,DPP,hourly,,200,2014-08-05,,True,2026-02-24
E003-00109,CL-003,Josef,Musil,630417/5504,CZ3030300000009218909429,IBAN,DOP-NYR-01,HPP,hourly,,295,2014-10-22,,True,2026-07-28
E003-00110,CL-003,Josef,Válek,880314/1852,CZ7527001229178923355132,IBAN,DOP-NYR-01,HPP,hourly,,295,2022-11-13,,True,2026-02-25
E003-00111,CL-003,Hana,Bartáková,786105/2817,CZ0555000000005417127307,IBAN,DOP-NYR-01,HPP,hourly,,320,2014-01-30,,True,2026-07-30
E003-00112,CL-003,Filip,Válek,840328/5316,CZ0201006395147705490550,IBAN,DOP-NYR-01,DPČ,hourly,,325,2017-12-18,,True,2026-01-07
E003-00113,CL-003,Jiří,Jandák,680602/6501,CZ3030300000000133851405,IBAN,DOP-NYR-01,DPČ,hourly,,255,2025-10-18,,True,2026-08-04
E003-00114,CL-003,Rostislav,Šťastný,891005/8985,CZ2201000000004631089009,IBAN,DOP-NYR-01,HPP,hourly,,285,2019-02-13,,True,2026-06-12
E003-00115,CL-003,Jiří,Vlk,031002/2834,CZ3820100000009347398876,IBAN,DOP-NYR-01,HPP part-time,hourly,,175,2023-01-06,,True,2026-03-10
E003-00116,CL-003,Michal,Horák,830617/7597,CZ0230300000003968697536,IBAN,DOP-NYR-01,HPP,hourly,,310,2017-03-07,,True,2026-02-21
E003-00117,CL-003,Aleš,Kolář,990912/9082,CZ2362100000003837556400,IBAN,DOP-NYR-01,HPP,hourly,,170,2024-11-12,,True,2026-03-20
E003-00118,CL-003,Ludmila,Hájková,655210/4468,CZ2506000000004931458516,IBAN,DOP-NYR-01,HPP,hourly,,310,2020-02-15,,True,2025-11-17
E003-00119,CL-003,Jitka,Matoušková,685128/3869,CZ8030300000006815203715,IBAN,DOP-NYR-01,HPP part-time,hourly,,275,2019-04-27,,True,2025-11-28
E003-00120,CL-003,Lucie,Šebestová,846226/7564,CZ4127000000006656760827,IBAN,DOP-NYR-01,DPČ,hourly,,235,2022-05-27,,True,2026-04-09
E003-00121,CL-003,Adam,Fiala,870614/4847,CZ4155000000008147025013,IBAN,SKL-PLZ-01,HPP,hourly,,170,2013-05-13,,True,2026-02-03
E003-00122,CL-003,Veronika,Benešová,885524/7647,CZ8906000000009413978490,IBAN,SKL-PLZ-01,DPČ,hourly,,320,2023-03-17,,True,2026-01-02
E003-00123,CL-003,Václav,Rezek,840903/7451,CZ1630300000009407409393,IBAN,SKL-PLZ-01,HPP,hourly,,330,2022-01-08,,True,2026-01-15
E003-00124,CL-003,Tomáš,Procházka,810510/7388,CZ0655006908750533556781,IBAN,SKL-PLZ-01,HPP part-time,hourly,,240,2022-12-04,,True,2026-02-13
E003-00125,CL-003,Martin,Kohout,820724/3402,CZ4630301116713458740766,IBAN,SKL-PLZ-01,HPP,hourly,,160,2023-06-01,,True,2026-02-23
E003-00126,CL-003,Václav,Hrabec,060225/5331,CZ0220100000006255450998,IBAN,SKL-PLZ-01,HPP,hourly,,210,2024-10-09,,True,2026-02-14
E003-00127,CL-003,Barbora,Veselá,065121/7143,CZ2830300000002179150179,IBAN,SKL-PLZ-01,HPP,hourly,,220,2020-07-31,,True,2026-04-03
E003-00128,CL-003,Dagmar,Novosadová,735111/3861,CZ7062100000008302228195,IBAN,SKL-PLZ-01,HPP,hourly,,195,2021-04-07,,True,2026-07-28
E003-00129,CL-003,Jaroslav,Pokorný,790417/2782,CZ7403000000000373319261,IBAN,SKL-PLZ-01,HPP,hourly,,245,2019-09-28,,True,2025-12-04
E003-00130,CL-003,David,Černý,840412/5025,CZ9801000000000606574713,IBAN,SKL-PLZ-01,HPP part-time,hourly,,285,2015-02-09,,True,2025-11-16
E003-00131,CL-003,Vladimír,Blažek,640317/9739,CZ1001000000007520081644,IBAN,SKL-PLZ-01,HPP,hourly,,250,2022-06-21,,True,2026-08-06
E003-00132,CL-003,Jiří,Sova,051218/2062,CZ6101000000005116639364,IBAN,SKL-PLZ-01,HPP,hourly,,235,2019-10-26,,True,2026-05-17
E003-00133,CL-003,František,Štěpánek,930222/9299,CZ2008000000003782756007,IBAN,SKL-NYR-01,HPP,hourly,,205,2017-05-07,,True,2026-01-11
E003-00134,CL-003,David,Novotný,810901/7904,CZ4727000000007628969700,IBAN,SKL-NYR-01,HPP,hourly,,245,2012-09-03,,True,2026-08-01
E003-00135,CL-003,David,Loukota,960214/1258,CZ6301005252992023775391,IBAN,SKL-NYR-01,HPP,hourly,,175,2010-09-27,,True,2026-05-24
E003-00136,CL-003,Josef,Marek,890523/8178,CZ6001000000007349126392,IBAN,SKL-NYR-01,DPČ,hourly,,275,2021-09-04,,True,2026-05-25
E003-00137,CL-003,Zdeněk,Urban,621224/7014,CZ7808002405797154642715,IBAN,SKL-NYR-01,HPP,hourly,,310,2023-10-10,,True,2026-04-07
E003-00138,CL-003,Veronika,Motyčková,035710/3534,CZ2703000000003306918461,IBAN,SKL-NYR-01,HPP part-time,hourly,,275,2016-03-14,,True,2026-01-10
E003-00139,CL-003,Jaroslav,Král,001009/1638,CZ4730300000000302013209,IBAN,SKL-NYR-01,HPP,hourly,,170,2022-11-27,,True,2026-03-28
E003-00140,CL-003,Jiří,Beneš,820825/5595,CZ8301000000001755779767,IBAN,SKL-NYR-01,DPČ,hourly,,220,2012-05-30,,True,2026-07-12
E003-00141,CL-003,Martin,Loukota,840415/5091,CZ7606000000006807386479,IBAN,DIL-PLZ-01,HPP,hourly,,260,2023-05-16,,True,2026-06-16
E003-00142,CL-003,Miroslav,Kovář,791122/3339,CZ5630306785041953240415,IBAN,DIL-PLZ-01,HPP,hourly,,195,2017-04-29,,True,2026-08-03
E003-00143,CL-003,Tereza,Horáková,925227/5227,CZ7827000000002355258592,IBAN,DIL-PLZ-01,HPP,hourly,,230,2019-06-13,,True,2026-08-09
E003-00144,CL-003,Marie,Šebestová,035425/7942,CZ9620100000002881532062,IBAN,DIL-PLZ-01,HPP,hourly,,275,2023-02-25,,True,2026-04-22
E003-00145,CL-003,Miroslav,Růžička,950718/5820,CZ4703000000001734087448,IBAN,DIL-PLZ-01,HPP part-time,hourly,,230,2011-06-12,,True,2026-02-04
E003-00146,CL-003,Jan,Černý,770710/9755,CZ9562100398430705936015,IBAN,DIL-PLZ-01,HPP,hourly,,210,2024-10-17,,True,2026-06-30
E003-00147,CL-003,Hana,Zemanová,825616/8325,CZ1501005318747386599988,IBAN,DIL-PLZ-01,HPP,hourly,,325,2024-10-15,,True,2026-02-12
E003-00148,CL-003,Tomáš,Beneš,970616/4886,CZ7420100000009156597870,IBAN,DIS-PLZ-01,HPP,monthly,83500,,2017-08-24,,True,2025-12-12
E003-00149,CL-003,Marek,Růžička,980719/1119,CZ7227000000000247884715,IBAN,DIS-PLZ-01,HPP,monthly,47500,,2017-05-07,,True,2026-06-22
E003-00150,CL-003,Hana,Kučerová,925308/9739,CZ7820100000003597485700,IBAN,DIS-PLZ-01,HPP,monthly,85000,,2017-11-30,,True,2026-07-07
E003-00151,CL-003,Blanka,Černá,825224/3706,CZ3430307339971343532999,IBAN,DIS-PLZ-01,HPP,monthly,61500,,2024-12-04,,True,2025-12-26
E003-00152,CL-003,Eva,Svobodová,715122/7048,CZ8362100000005552118687,IBAN,DIS-PLZ-01,HPP,monthly,87000,,2023-12-21,,True,2025-11-13
E003-00153,CL-003,Petr,Kopecký,781123/4607,CZ4530300000008024966326,IBAN,DIS-PLZ-01,HPP,monthly,41500,,2016-05-10,,True,2026-03-15
E003-00154,CL-003,Jiří,Svoboda,680515/3706,CZ2962100000002289684709,IBAN,DIS-PLZ-01,HPP,monthly,49500,,2023-01-25,,True,2025-12-28
E003-00155,CL-003,Josef,Horák,050815/4630,CZ7462100000000256741021,IBAN,DIS-PLZ-01,HPP,monthly,64500,,2016-08-01,,True,2026-03-22
E003-00156,CL-003,Vladimír,Krejčí,851205/7910,CZ2927000000007197225643,IBAN,DIS-PLZ-01,HPP,monthly,92000,,2019-01-23,,True,2026-04-11
E003-00157,CL-003,Šárka,Kratochvílová,715714/6477,CZ5808000000003372082155,IBAN,SPR-PLZ-01,HPP,monthly,51500,,2023-10-25,,True,2026-07-10
E003-00158,CL-003,Lenka,Černá,715728/2965,CZ4630300000006916703090,IBAN,SPR-PLZ-01,HPP,monthly,69500,,2013-05-15,,True,2025-12-28
E003-00159,CL-003,Radek,Horák,880920/1373,CZ1401000000008848455541,IBAN,SPR-PLZ-01,HPP,monthly,76500,,2022-07-31,,True,2026-07-05
E003-00160,CL-003,Jaroslav,Fiala,720508/3225,CZ8255000000009334509236,IBAN,SPR-PLZ-01,HPP,monthly,49500,,2017-02-05,,True,2026-04-27
E003-00161,CL-003,Jan,Dvořák,800718/9152,CZ2403002771656730056936,IBAN,SPR-PLZ-01,HPP,monthly,63000,,2021-04-18,,True,2026-07-05
E003-00162,CL-003,Petra,Matoušková,945225/9293,CZ6730300000007458040700,IBAN,SPR-PLZ-01,HPP,monthly,45000,,2010-12-17,,True,2026-02-04
E003-00163,CL-003,František,Hlaváček,681207/7947,CZ7562100000009971742344,IBAN,SPR-PLZ-01,HPP,monthly,64500,,2015-09-21,,True,2026-02-06
E003-00164,CL-003,Alena,Králová,635207/5560,CZ7462100000001301642287,IBAN,SPR-PLZ-01,HPP,monthly,89000,,2019-08-29,,True,2026-01-06
E003-00165,CL-003,Martina,Šťastná,936109/4288,CZ7862100000003930691997,IBAN,SPR-PLZ-01,HPP,monthly,53500,,2019-08-28,,True,2026-06-13
E004-00001,CL-004,Jiří,Vlček,760115/1544,CZ5062100000003663144967,IBAN,DEL-01,HPP,monthly,39500,,2014-05-05,,True,2025-08-15
E004-00002,CL-004,Věra,Růžičková,985625/6523,CZ8562108666132070572382,IBAN,DEL-01,HPP,monthly,54500,,2023-06-13,,True,2025-11-28
E004-00003,CL-004,Josef,Pokorný,010319/1581,CZ5030300000001161948613,IBAN,DEL-01,HPP,monthly,78500,,2021-05-17,,True,2024-05-06
E004-00004,CL-004,Alena,Křížová,996108/6820,CZ0820100000009826139618,IBAN,DEL-01,HPP,monthly,76500,,2018-11-01,,True,2025-06-25
E004-00005,CL-004,Martin,Kvasnička,750119/2548,CZ8001000000008230667755,IBAN,DEL-01,HPP,monthly,52000,,2020-04-03,,True,2023-03-15
E004-00006,CL-004,Radek,Černý,950504/9504,CZ0862100000004405406310,IBAN,DEL-01,HPP,monthly,51500,,2016-08-04,,True,2025-03-23
E004-00007,CL-004,Zdeňka,Soukupová,816103/3563,CZ8103001238666819473294,IBAN,DEL-01,HPP,monthly,45000,,2023-06-28,,True,2025-05-08
E004-00008,CL-004,Pavel,Chalupa,920814/3976,CZ8820101048226032465140,IBAN,DEL-01,HPP,monthly,41500,,2018-12-09,,True,2023-11-12
E004-00009,CL-004,Helena,Horáková,995503/5259,CZ3730300000006100323219,IBAN,DEL-01,HPP,monthly,59000,,2022-05-26,,True,2023-03-07
E004-00010,CL-004,Jana,Svobodová,745224/7381,CZ4420105937612226753595,IBAN,DEL-01,HPP,monthly,64500,,2012-05-17,,True,2026-07-06
E004-00011,CL-004,Hana,Kohoutová,755523/5096,CZ5162100000003155294853,IBAN,DEL-01,HPP,monthly,94500,,2015-09-09,,True,2024-01-26
E004-00012,CL-004,Jaroslav,Černý,780705/3692,CZ5330300000008504310985,IBAN,DEL-01,HPP,monthly,71500,,2016-11-23,,True,2023-05-27
E004-00013,CL-004,Hana,Šimková,035410/9855,CZ0901000000009595351654,IBAN,DEL-01,HPP,monthly,60500,,2015-02-17,,True,2024-06-23
E004-00014,CL-004,Marek,Bezděk,750210/1830,CZ1030300000009085452145,IBAN,DEL-01,HPP,monthly,51500,,2019-03-27,,True,2026-05-02
E004-00015,CL-004,Lenka,Hrušková,625714/6967,CZ0430300000005947888798,IBAN,DEL-01,HPP,monthly,53500,,2021-09-01,,True,2025-11-15
E004-00016,CL-004,Tereza,Černá,786026/7077,CZ6706000000008621130956,IBAN,DEL-01,HPP,monthly,71500,,2017-12-19,,True,2024-01-16
E004-00017,CL-004,Michaela,Procházková,715626/2561,CZ5103003192608924575382,IBAN,DEL-01,HPP,monthly,79500,,2023-07-05,,True,2024-10-12
E004-00018,CL-004,Jaroslava,Brožová,865726/7514,CZ2855000000007573573372,IBAN,DEL-01,HPP,monthly,75000,,2013-03-01,,True,2025-01-18
E004-00019,CL-004,Zuzana,Růžičková,855307/1121,CZ8406000000009674492159,IBAN,DEL-01,HPP,monthly,85500,,2017-07-01,,True,2025-08-25
E004-00020,CL-004,Jiří,Kratochvíl,630120/4948,CZ2320100000004470781473,IBAN,DEL-01,HPP,monthly,95500,,2024-05-31,,True,2026-03-24
E004-00021,CL-004,Filip,Kolář,740919/9491,CZ1327000000009099104543,IBAN,DEL-01,HPP,monthly,93000,,2022-07-18,,True,2025-12-14
E004-00022,CL-004,Helena,Jelínková,835808/9731,CZ9862100000001858583748,IBAN,DEL-01,HPP,monthly,43500,,2016-05-23,,True,2024-05-15
E004-00023,CL-004,František,Hájek,920902/9552,CZ0820100000006351855116,IBAN,DEL-01,HPP,monthly,62500,,2013-03-04,,True,2025-03-02
E004-00024,CL-004,Radek,Janda,930716/7906,CZ1820100000000507491349,IBAN,DEL-01,HPP,monthly,42000,,2020-07-09,,True,2025-09-14
E004-00025,CL-004,Jan,Kohout,781208/7920,CZ0520100000006934708770,IBAN,DEL-01,HPP,monthly,72000,,2022-06-25,,True,2026-04-28
E004-00026,CL-004,Jaroslava,Novotná,685702/2413,CZ3706003887009265407862,IBAN,DEL-01,HPP,monthly,48500,,2022-06-01,,True,2026-01-25
E004-00027,CL-004,Zdeňka,Benešová,805712/3873,CZ6362100000000420908869,IBAN,DEL-02,HPP,monthly,44000,,2023-04-28,,True,2025-09-01
E004-00028,CL-004,Miroslav,Kučera,640421/6500,CZ5455000000004869725064,IBAN,DEL-02,HPP,monthly,89000,,2019-08-28,,True,2023-12-31
